job_title,company_name,company_location,seniority_level,employment_type,job_description
Data Engineer / Scientist - Smart Energy,Enerlytica,Germany,Entry level,Full-time,"Enerlytica ist der Spezialist für Datenanalyse im Energiemarkt. Unser Fokus liegt auf der Analyse von Smart-Meter-Daten mit dem Ziel, Menschen bei der Reduzierung ihres CO2-Fußabdrucks und ihres Energieverbrauchs zu unterstützen. Unsere Kunden sind hauptsächlich Energieunternehmen, denen wir dank einer tiefgreifenden Expertise, einer langjährigen Erfahrung und eines hochspezialisierten Technologie-Stacks schnell und effizient helfen. Unsere Leistungen reichen von der einmaligen Datenanalyse bis zur Entwicklung, Umsetzung und Implementierung unserer eigenen Softwarelösungen zur fortlaufenden Analyse von Smart-Meter-Daten. Deine AufgabenEntwicklung und Optimierung von Datenpipelines zur Integration, Bereinigung und Aufbereitung von DatenWeiterentwicklung unserer Energy Analytics Platform mittels statistischer Modelle und ML-Algorithmen Entwicklung und Ausführung von Datenbereinigungsprozessen zur Identifikation und Korrektur von Anomalien und Datenfehlern auf Basis fortlaufender DatenströmeVerbesserung der Datenqualität und Gewinnung von Einblicken in komplexen DatensätzenNutzung von Datenbanken, Data Warehouses und Data LakesTechnische Unterstützung und fachliche Beratung in Kunden- und Forschungsprojekten, besonders in Bezug auf datengetriebene Technologien und AnalysemethodenDein ProfilAbgeschlossenes Hochschulstudium in technischem Bereich mit Fokus auf Datenanalyse und Datenmanagement3+ Jahre Erfahrung in einer Rolle, die Aspekte von Datenengineering, Datenanalyse oder Data Science umfasstErfahrung in Entwicklung und Management von Datenpipelines sowie von datenbasierten AnwendungenSehr gute Kenntnisse in R oder Python und sowie solide Grundlagen in SQL, statistischen Methoden und ein gutes Verständnis von Machine-Learning-Algorithmen (z.B. Clustering, Regressionsverfahren)Erfahrung mit Cloud-Diensten (AWS oder Azure) für datengestützte Lösungen sind ein PlusKombination von kritischem Denken, Freude an der Problemlösung und ausreichend PragmatismusHohes Maß an Sorgfalt, Zuverlässigkeit, Selbstständigkeit und TeamfähigkeitErfahrung im Energiemarkt und dem Umgang mit Energiedaten sind ein PlusSo arbeiten wir zusammenWir sind ein kleines, aber sehr gut ausgebildetes und damit schlagkräftiges Team von Expertinnen und ExpertenWir arbeiten an unseren Standorten in Zürich und München – allerdings den Großteil im HomeofficeNiemand bei uns ist ein Einzelkämpfer – trotz der räumlichen Trennung arbeiten wir sehr eng zusammenDu kannst und sollst von Beginn an Verantwortung übernehmen, wirst aber nie alleine gelassenDu erhältst viel Flexibilität in der Strukturierung Deiner Arbeit und ArbeitszeitGemeinsam treiben wir die globale Energiewende voran, um die Welt für kommende Generationen grüner und sicherer zu gestalten und besser zu vernetzen"
Artificial Intelligence Specialist,Comparus GmbH,"Hamburg, Germany",Associate,Full-time,"Wir bei Comparus begleiten seit mehr als 20 Jahren unsere Kundinnen und Kunden, die üüberwiegend aus dem Bereich der Finanzdienstleistungen und Banken stammen, erfolgreich bei der digitalen Transformation. Unser Beitrag reicht vom agilen Projektmanagement über Datenmigration bis zur Entwicklung digitaler und innovativer (Software-) Produkte. Zum Erfolg von Comparus tragen maßgeblich unsere mehr als 100 Mitarbeitenden bei.DARAUF KÖNNEN SIE SICH FREUEN:Sie verantworten das Design, die Entwicklung und Implementierung von Machine-Learning- und Deep-Learning-Modellen zur Lösung komplexer ProblemeSie übernehmen die Analyse großer Datensätze sowie die Datenaufbereitung und -bereinigung, um hochwertige Eingabedaten für Modelle zu gewährleistenSie wirken an der Erstellung von Prototypen und Proofs of Concept für AI-Lösungen mitSie optimieren Modelle hinsichtlich Leistung und EffizienzSie arbeiten eng zusammen mit Data Scientists, Softwareentwickelnden und Produktmanagern um AI-Lösungen in Produkte zu integrierenSie verfolgen die neuesten Entwicklungen und Trends im Bereich der künstlichen IntelligenzDAS MACHT SIE AUS:Sie verfügen über eine abgeschlossenes Studium im Bereich Informatik, Mathematik, Data Science oder einer verwandten DisziplinSie verfügen über mehrere Jahre Erfahrung in der Entwicklung und Implementierung von AI- und ML-ModellenSie verfügen über fundierte Kenntnisse in den Bereichen Machine Learning, Deep Learning, statistische Modellierung und AlgorithmenSie haben Erfahrung mit Programmiersprachen wie Python, R oder Java sowie Frameworks wie TensorFlow, PyTorch oder KerasSie haben tiefgreifende technische Kenntnisse mit Datenbankmanagement und -abfragen, insbesondere mit SQL und NoSQL-DatenbankenSie verfügen über starke analytische und Problemlösungsfähigkeiten, einen ausgeprägtem agilen Mindset und sind mit der Anwendung von Tools im Rahmen der agilen Softwareentwicklung vertrautIhnen ist die Arbeit mit internationalen Teams vertraut"
"Data Scientist, Quality",Grammarly,"Berlin, Germany",Mid-Senior level,Full-time,"Grammarly is excited to offer a remote-first hybrid working model. Team members work primarily remotely in the United States, Canada, Ukraine, Germany, or Poland. Certain roles have specific location requirements to facilitate collaboration at a particular Grammarly hub.All roles have an in-person component: Conditions permitting, teams meet 2–4 weeks every quarter at one of Grammarly’s hubs in San Francisco, Kyiv, New York, Vancouver, and Berlin, or in a workspace in Kraków. This flexible approach gives team members the best of both worlds: plenty of focus time along with in-person collaboration that fosters trust and unlocks creativity.Grammarly team members in this role must be based in Germany or Poland, and they must be able to collaborate in person 2 weeks per quarter, traveling if necessary to the hub(s) where the team is based.The opportunity Grammarly is the world’s leading AI writing assistance company trusted by over 30 million people and 70,000 professional teams every day. From instantly creating a first draft to perfecting every message, Grammarly’s product offerings help people at 96% of the Fortune 500 get their point across—and get results. Grammarly has been profitable for over a decade because we’ve stayed true to our values and built an enterprise-grade product that’s secure, reliable, and helps people do their best work—without selling their data. We’re proud to be one of Inc.’s best workplaces, a Glassdoor Best Place to Work, one of TIME’s 100 Most Influential Companies, and one of Fast Company’s Most Innovative Companies in AI.To achieve our ambitious goals, we’re looking for a Data Scientist to join our growing Data team and community. This role is integral to Grammarly's Platform Data Science team and involves close partnership with the Quality organization. The Quality organization equips teams, all Grammarly employees, and ultimately the users with comprehensive, understandable, and actionable insights into the effectiveness of our features in addressing user issues. The position facilitates rapid, data-informed product evolution through established quality metrics and evaluation tools.The Grammarly data teams are trusted subject matter experts who uncover new insights to inform marketing, product, and growth strategies that drive outcomes at the highest levels of the company. We have large datasets and are looking for folks with deep technical and analytical skills who can break down complex business problems and provide solutions with high visibility and impact for the company.Grammarly’s engineers and researchers have the freedom to innovate and uncover breakthroughs—and, in turn, influence our product roadmap. The complexity of our technical challenges is growing rapidly as we scale our interfaces, algorithms, and infrastructure. You can hear more from our team on our technical blog.Your impactAs a Data Scientist, Quality, You WillLeverage various data science methods such as machine learning, statistical modeling, and causal inference to understand Enterprise account behavior and optimize the product experience.Tackle some of our company's most challenging and critical data problems today, which will shape Grammarly’s growth.Create, analyze, and monitor crucial metrics and indicators that reflect Grammarly's product quality and user engagement, directly supporting the mission of rapid product iteration based on solid data.Examine the effects of user engagement on product and marketing experiments, aiding teams in making informed decisions. Collaborate with Product, Marketing, and Engineering teams to set up, test, and evaluate hypotheses. This central role in testing and iteration is vital for the team's product development strategy.Collaborate with other Data Scientists to continue enhancing the methodologies and practices used across the team and leveraging the newest technological developments in the industry.We’re Looking For Someone WhoEmbodies our EAGER values—is ethical, adaptable, gritty, empathetic, and remarkable.Is inspired by our MOVE principles, which are the blueprint for how things get done at Grammarly: move fast and learn faster, obsess about creating customer value, value impact over activity, and embrace healthy disagreement rooted in trust.Is able to collaborate in person 2 weeks per quarter, traveling if necessary to the hub where the team is based.Holds a PhD or Master’s degree in a quantitative field.Has 5+ years of relevant work experience.Has a strong understanding of statistical concepts with practical application in business environments, including A/B testing, offline evaluations, and metric validation.Knowledgeable in standard regression and classification methods, beneficial for developing and validating metrics. Experienced in A/B testing and other measurement strategies to discern correlational and causal relationships among variables. Skilled in SQL, Python, PySpark, etc., ensuring accurate and efficient data retrieval for analysis.Has a self-starting growth mindset and strong communication skills, translating technical insights into impactful business recommendations.Can collaborate with cross-functional teams, such as Engineering, Product, and Data Platforms, to define metrics that align with the organizational vision and measure performance.Support for you, professionally and personallyProfessional growth: We believe that autonomy and trust are key to empowering our team members to do their best, most innovative work in a way that aligns with their interests, talents, and well-being. We also support professional development and advancement with training, coaching, and regular feedback.A connected team: Grammarly builds a product that helps people connect, and we apply this mindset to our own team. Our remote-first hybrid model enables a highly collaborative culture supported by our EAGER (ethical, adaptable, gritty, empathetic, and remarkable) values. We work to foster belonging among team members in a variety of ways. This includes our employee resource groups, Grammarly Circles, which promote connection among those with shared identities including BIPOC and LGBTQIA+ team members, women, and parents. We also celebrate our colleagues and accomplishments with global, local, and team-specific programs. Comprehensive benefits for candidates based in Germany: Grammarly offers all team members competitive pay along with a benefits package encompassing life care (including mental health care and risk benefits) and ample and defined time off. We also offer support to set up a home office, wellness and pet care stipends, learning and development opportunities, and more. Note that benefits may differ by location.We encourage you to applyAt Grammarly, we value our differences, and we encourage all to apply. Grammarly is an equal opportunity company. We do not discriminate on the basis of race or ethnic origin, religion or belief, gender, disability, sexual identity, or age.For more details about the personal data Grammarly collects during the recruitment process, for what purposes, and how you can address your rights, please see the Grammarly Data Privacy Notice for Candidates here.All team members meeting in person for official Grammarly business or working from a hub location are strongly encouraged to be vaccinated against COVID-19."
Head of Data Science,Eurobase People,"Berlin, Germany",Mid-Senior level,Full-time,"About Us: We are working with an innovative insurance tech startup based in Berlin, dedicated to revolutionizing the insurance industry with cutting-edge technology and data-driven solutions. The mission is to provide customers with personalized, efficient, and transparent insurance services. As we continue to grow, we are looking for a Head of Data to join our team and lead our data strategy.Job Summary: The Head of Data will be responsible for developing and executing the company's data strategy, ensuring data-driven decision-making across all departments. This role requires a strategic thinker with strong technical skills and experience in the insurance industry. The ideal candidate will have a proven track record of managing data teams, implementing data governance, and leveraging data to drive business growth.Key Responsibilities:Data Strategy & Leadership:Develop and implement a comprehensive data strategy aligned with the company's business objectives.Lead, mentor, and grow a high-performing data team, including data scientists, analysts, and engineers.Advocate for data-driven decision-making within the organization.Data Management & Governance:Establish and enforce data governance policies and procedures to ensure data quality, security, and compliance.Oversee data collection, storage, processing, and analysis to ensure data integrity and accessibility.Implement and maintain data management platforms and tools.Data Analytics & Insights:Drive the development of advanced analytics and machine learning models to support business initiatives.Collaborate with cross-functional teams to identify data needs and deliver actionable insights.Monitor and report on key data metrics to inform strategic decision-making.Innovation & Technology:Stay abreast of industry trends and emerging technologies in data science, analytics, and insurance.Evaluate and integrate new data technologies and tools to enhance data capabilities.Promote a culture of continuous improvement and innovation within the data team.Collaboration & Communication:Work closely with executive leadership to align data initiatives with business goals.Communicate data insights and recommendations to stakeholders at all levels.Foster strong partnerships with external data providers, technology vendors, and industry experts.Qualifications:Bachelor's or Master's degree in Data Science, Computer Science, Statistics, or a related field.7+ years of experience in data management, analytics, or a related role, with at least 3 years in a leadership position.Strong understanding of data governance, data architecture, and data privacy regulations (e.g., GDPR).Proven experience in the insurance industry, with knowledge of insurance products, processes, and regulations.Proficiency in data analytics tools (e.g., SQL, Python, R) and data visualization platforms (e.g., Tableau, Power BI).Demonstrated ability to lead and develop a high-performing team.Excellent problem-solving, communication, and interpersonal skills.Strategic thinker with a passion for leveraging data to drive business success."
Data Scientist (m/w/d),ACONEXT,Stuttgart Region,Entry level,Full-time,"MITTELSTÄNDISCH PRAGMATISCH LEIDENSCHAFTLICHACONEXT ist Kompetenz in Technologieberatung, IT und Engineering. Gemeinsam arbeiten wir an den technischen Innovationen von morgen. Mit Leidenschaft für Technik und Technologie entwickeln wir mit unseren rund 700 Mitarbeiterinnen & Mitarbeitern neue Produktgenerationen für die Automobil- und Luftfahrtindustrie. Wir sind am Markt etabliert, langfristige Projekte und Geschäftsbeziehungen zeichnen uns aus. Zu unseren Kunden gehören ausschließlich namhafte Automobilhersteller und deren Systemlieferanten im süddeutschen Raum. Von der Idee für ein Produkt bis zu seiner Serienreife machen wir Innovation planbar. Was uns im Besonderen auszeichnet: Wir glauben, dass dies nur in einem Umfeld möglich ist, das auf Vertrauen, Wertschätzung, Menschlichkeit, Leidenschaft und Offenheit basiert. Wir nennen es „passion for life cycle”.AufgabenDu entwickelst Lösungen (z.B. Big Data) zur Aufbereitung strukturierter und unstrukturierter Daten (u.a. durch Datenanreicherung, Qualitätskontrolle und Datentransformation)Die Konzeption und Umsetzung von innovativen Projekten in den Bereichen Data Mining, Machine Learning, Predictive Analytics, Information Retrieval, Dialogbasierte Systeme und Computerlinguistik gehört zu deinen AufgabenDie Operationalisierung von Data Science Modellen für den produktiven Einsatz gehört in deinen ArbeitsalltagAuch die Analyse von Kundendaten, sowie die Unterstützung bei der Optimierung von Geschäftsprozessen sowie die Konzeption und Implementierung neuer Data Science Use Cases gehört zu deinen AufgabenZudem setzt du Monitorings für eine nachhaltige Modellgüte aufProfilNeben einem erfolgreich abgeschlossenen Studium im Bereich Informatik, Mathematik, Elektrotechnik, bringst du einen Master im Bereich Machine Learning, Data Mining, künstliche Intelligenz oder verwandte Themen mitMehrjährige Berufserfahrung z.B. in einem der Bereiche Data Analytics/Data Science, Predictive & Advanced Analytics, Big Data, Data Mining und künstliche Intelligenz sind von Vorteil, aber kein MUSSDurch deine Programmiererfahrung bringst du Kenntnisse in Scriptsprachen und objektorientierten Technologien, wie z.B. Java, R, Python, MapReduce, Hadoop mitUnd besitzt darüber hinaus die Fähigkeit, komplexe Fragestellungen und Szenarien zu verstehen, detailliert zu analysieren und die gewonnenen Erkenntnisse zu präsentierenEin hohes Maß an Teamfähigkeit, Eigeninitiative und sorgfältige Arbeitsweise gepaart mit einer offenen, kommunikativen Art runden dein Profil abErfahrung mit agilen Vorgehensmethoden und Tools (SCRUM, JIRA, ...) sind ein PlusGute Deutsch- und sehr gute Englischkenntnisse sind für dich kein ProblemWir bietenFair Pay+: Unbefristeter Arbeitsvertrag/ branchenüberdurchschnittliches Vergütungssystem inkl. Zusatzleistungen, z.B. Zuschüsse für KiTa, betriebliche Altersvorsorge, BonussystemTeilhabe: Projektverantwortung & Ownership/ flache Hierarchien/ kurze Entscheidungswege/ aktive Mitwirkung an spannenden ProjektenWeiterentwicklung: Persönliches & intensives Onboarding/ individuelle Weiterbildungs- & Entwicklungsmöglichkeiten inkl. Coaching- & Mentoring-ProgrammFlexibilität: Hybrides & agiles Arbeiten (Homeoffice, mobile work), Arbeitszeiten & -ort individuell plan- und umsetzbar/ 30 Tage Urlaub/ Fokus auf Work-Life-BalanceExtras: Fitness & Wellbeing, Zugang zum firmeneigenen Fahrzeugpool & vielfältige MitarbeiterrabatteZusammenhalt: Regelmäßige Teamevents & Feste/ familiäres Betriebsklima mit Fokus auf Kollegialität, Teamgeist & MitarbeiterzufriedenheitGelebte Vielfalt: Bunte Unternehmenskultur/ Altersmix, Frauen in Führungspositionen & internationale Kolleginnen und KollegenImportant notePlease be advised that a valid work permit for Germany is required for non-EU citizens. Unfortunately, applications without a valid work permit and sufficient German language skills may not be considered.LNKD1_DE"
Senior Data Scientist,Understanding Recruitment,"Hamburg, Germany",Mid-Senior level,Full-time,"Senior Data Scientist - Hamburg - AdTech - Up to €85kBrand new opportunity for an experienced Data Scientist to join a leading ad platform to develop cutting-edge advertising and monetization solutions!What you can expect: Building state of the art algorithms and deep learning models for recommendation systems You'll have a mentor mindset and work with and train the more junior Data Scientists in the teamWhat we'd love to see: 4+ years hands on experienceStrong Python, SQLExperience with recommendation systemsA mix of traditional ML and Deep LearningAdTech experience would be fantastic but not essentialWhat's in it for you:Salary of up to €85kExcellent benefits package3 days in Hamburg office (non-negotiable)Please apply now for immediate consideration!"
Data Scientist - Experimentation (all genders),Babbel,"Berlin, Berlin, Germany",Mid-Senior level,Full-time,"Babbel is the top-selling language learning platform globally. We are driven by our purpose of creating mutual understanding through language. Through the Babbel app, Babbel Live classes, Babbel podcasts, and Babbel for Business products, we provide learners with the most effective solutions, enabling them to communicate in real-life scenarios with real people.The Babbel team is as diverse as our content. With headquarters in Berlin, Germany and our US office in New York, we're a team of 1,000+ people from over 80 different nationalities.For more information about Babbel and our language learning solutions, please visit www.babbel.com or download our app from the App Store or Play Store.We are looking for a Data Scientist for our Experimentation Data Team in the heart of buzzing Berlin!You will work in a cross-functional central data team that owns an Experimentation Platform, you will participate in the development of the experimentation platform as well as working closely with product analysts and product managers to optimize our product and features through experimentation, research, and data analysis.You will:Collaborate with cross-functional teams to design, run, analyze, and gather insights from A/B tests using our experimentation platformDevelop and maintain pipelines, tools, and dashboards to improve our experimentation capabilitiesProvide guidance to product analysts on statistical methodologies, and using our statistical features effectively for more velocityPromote best practices for experimentation across the organizationLeverage techniques like meta-analyses, causal inference, and heterogeneous treatment effects to answer key business questionsContribute to insights and findings to feed our product knowledge baseYou have:An advanced degree in Statistics, Computer Science, Economics, or related quantitative field3+ years experience conducting data science projects, ideally including A/B tests and experimentation related topicsA proficiency in statistical analysis, Python and SQLAn ability to communicate complex analyses to non-technical stakeholdersA passion for collaborating cross-functionallyNice to have:Previous experience with A/B testing or experimentation platformsSome perks of becoming a Babbelonian:Enjoy 30 vacation days and the chance to take a 3-month Sabbatical. Plus family and life situation counseling.Decide how, when and from where you want to work with our flexible working hours and remote friendly options as Jobbatical (up to 3 months inside the EU) or work from our fully equipped office with nap, faith and family rooms.Learn and grow with the internal learning opportunities, and use a yearly learning & development budget for external training. Learn languages with Babbel for free with your full access to Babbel & Babbel Live classes.Take advantage of your mobility benefits options and a discounted Urban Sports Club membership.Be part of our employee communities (such as Femgineers, DE&I Ambassadors and LGBTQIA groups), attend cultural and regular social events.Diversity at BabbelAs part of our ongoing journey towards building a diverse, equitable and inclusive company, we welcome everyone to apply, especially those individuals who are underrepresented in tech. We are a learning company, inside and out, and we encourage you to apply even if you do not fit all the technical requirements - all candidates are assessed based on skills, qualifications and on our business needs. Please state your pronouns in your application, and let us know if you’d like to be addressed by a name other than the one appearing on your official documents. If you have a disability or special need, feel welcome to inform us, so that we can provide you with the proper assistance in the application process.Sounds good? We are already looking forward to hearing from you! Check out also our jobs page, our blog and our techblog to get an impression about #lifeatbabbel!"
"Data Scientist - Insights (Ranking) | Paid relocation to Barcelona, Spain",Preply,"Berlin, Germany",Mid-Senior level,Full-time,"At Preply, we are unlocking human potential through learning.We believe learning with a great tutor is life-changing. That’s why we match online tutors from across the globe with learners and empower them to create live language classes with AI-powered tools and learning materials. This is how we deliver progress, create engagement and keep our global community of learners motivated. So far, over 32,000 tutors have given more than 15 million lessons to learners from over 175 countries.Meet the team!The ranking team at Preply owns one of the key touchpoints for our learners, developing the tutor ranking algorithms that power our search page. You will work with a cross-functional product team with expertise in data science, machine learning and MLOps to help guide the direction and understand the impact of our production models, helping our learners find the best tutor possible.What You’ll Be DoingDiving deep into the behavior of our users to identify new opportunities;Experiment design and pre and post experiment analysis, to dig into what experiments are telling us and use these learnings to help shape future direction;Exploring, testing and productionising new features used in our core ML algorithms;Problem sizing and estimating the impact of new initiatives;Help refine product initiatives into lean, experiment-led technical implementations;Participating in the definition of engagement metrics and key performance indicators;Partnering with ML scientists and engineers to test new approaches and build new data assets.What You Need To SucceedStrong background in experimentation and causal inference;Ideally 5+ years’ experience as a Data Analyst or Data Scientist working in search, ranking or recommender systems;Strong Python and SQL experience;Bachelor's degree in a relevant technical field;Knowledge of quantitative fields (statistics, mathematics, etc.);Ability to apply statistical techniques to derive meaningful insights and make data-driven decisions;Exhibiting strong curiosity, problem-solving skills, and the ability to identify and address underlying problems;Emphasizing a creative mindset and proactively engaging in the formation and evaluation of new hypotheses;Possessing strong written and verbal communication skills in English.Nice To HaveExperience working with ML products and engineersExperience with modern MLOps tooling, such as MLFlowExperience with SparkWhy you’ll love it at PreplyAn open, collaborative, dynamic and diverse culture;A generous monthly allowance for lessons on Preply.com, Learning & Development budget and time off for your self-development;A competitive financial package with equity, leave allowance and health insurance;Not in Barcelona? We offer an attractive relocation package to join us in our Preply Barcelona HubAccess to free mental health support platforms;Access to Gympass-partnered wellness and gym centers throughout Spain to promote and support well-being and physical health;The opportunity to unlock the potential of learners and tutors through language learning and teaching in 175 countries (and counting!).Our PrinciplesCare to change the world - We are passionate about our work and care deeply about its impact to be life changing.We do it for learners - For both Preply and tutors, learners are why we do what we do. Every day we focus on empowering tutors to deliver an exceptional learning experience.Keep perfecting - To create an outstanding customer experience, we focus on simplicity, smoothness, and enjoyment, continually perfecting it as every detail matters.Now is the time - In a fast-paced world, it matters how quickly we act. Now is the time to make great things happen.Disciplined execution - What makes us disciplined is the excellence in our execution. We set clear goals, focus on what matters, and utilize our resources efficiently.Dive deep - We leverage business acumen and curiosity to investigate disparities between numbers and stories, unlocking meaningful insights to guide our decisions.Growth mindset - We proactively seek growth opportunities and believe today's best performance becomes tomorrow's starting point. We humbly embrace feedback and learn from setbacks.Raise the bar - We raise our performance standards continuously, alongside each new hire and promotion. We build diverse and high-performing teams that can make a real difference.Challenge, disagree and commit - We value open and candid communication, even when we don’t fully agree. We speak our minds, challenge when necessary, and fully commit to decisions once made.One Preply - We prioritize collaboration, inclusion, and the success of our team over personal ambitions. Together, we support and celebrate each other's progress.Diversity, Equity, and InclusionPreply is committed to creating a diverse and inclusive environment where people from all backgrounds can thrive. Different opinions and viewpoints are key ingredients in our success as a multicultural Ed-Tech company.Preply will consider all applications for employment without regard to race, color, religion, gender identity or expression, sexual orientation, national origin, disability, age or veteran status. Together, we are The World Class."
Python Engineer / Data Scientist (Open-Source; Full Remote + Office in Berlin),SuperDuperDB,Germany,Associate,Full-time,"Help us make https://github.com/SuperDuperDB/superduperdb greater than it already is, enabling developers to build AI (apps) with their existing data infrastructure, without needing to move data through intricate pipelines.SuperDuperDB, a solidly funded startup, is looking for an experienced machine learning & Python engineer who knows the core machine learning and AI algorithms inside and out, has applied these to data in the field, and has also deployed these to production. The candidate we are looking for should have serious experience developing production-grade Python.We are a small team, growing quickly, of absolute experts who are building an open-source system to effortlessly integrate AI and databases. SuperDuperDB has the potential to disrupt how AI is developed and implemented - and to become the new standard for doing AI with your data. The position is the opportunity to build SuperDuperDB and its community from the ground up.Our open-source environment https://github.com/SuperDuperDB/superduperdb enables developers to easily implement next-generation AI models and applications on top of your existing data store - from LLMs, and public APIs to custom high-performance in-house machine learning models. It transforms your favourite data store into a vector database, feature store, model repository, performance monitor and end-to-end live AI deployment including model training and computation of outputs all at once!A record of work around open-source Python projects in AI/ ML/ Data would be very attractive to us. You can be fully remote, or work at our Berlin office. Salary is competitive incl. stock options and the existing small team is first-class.TasksContributing to the project's open-source codebase by writing high-quality Python code and adhering to coding standards and best practices.Identify, develop and implement exciting and relevant applications and use cases that show why and how SuperDuperDB leads to great gains in AI development, training and deployment. (Optionally present your work in various content forms such as notebooks, technical talks, tutorials, blog posts, demos, videos, podcasts etc.)Collaborating with other developers and the open-source community, participating in code reviews, and providing feedback and suggestions to improve the project.Staying up-to-date with the latest trends and developments in Python and related technologies, and sharing knowledge and insights with the rest of the team.RequirementsIn-depth experience building and applying AI, machine learning, data science, and MLOpsProficiency in Python and other relevant languagesKnowledge of the scientific Python ecosystem including Pandas, PyTorch, Scikit-Learn, Numpy, Tensorflow etc.Knowledge of and experience with popular databases, including SQL-based RDBMS, MongoDB and othersGood understanding of developer and open-source communitiesVery good written and verbal communication skillsNice to have: Visible contributions to starred, active open-source GitHub projectsBenefitsHigh-impact work with other highly-talented and skilled team membersCompetitive salary and stock optionsThe choice between fully remote work and hybridWe would be happy to hear from you. Please send whatever you think is necessary including your GitHub and LinkedIn profile, a few words about yourself, as well as your salary expectation and earliest starting date."
Data Scientist (w/m/d),SCHICKLER - a Highberg company,"Hamburg, Hamburg, Germany",Entry level,Full-time,"Deine AufgabenAls Data Scientist Treibst Du Gemeinsam Mit Deinem Projekt-Team Herausfordernde Datenprojekte Voran. Du Arbeitest Sofort Auf Realen Daten Und Kritischen Problemen Unserer Kunden. Typische Beispiele Sind Die Entwicklung Von Recommendation Systems, Text Classification Und Churn Prediction. In Data-Projekten Beweist Du Expertise Für Die Entwicklung Von Algorithmen, ETL-Pipelines Oder Data Lakes. Auf Augenhöhe Arbeitest Du Fachübergreifend Gemeinsam Mit Unseren Kunden. Folgende Tätigkeiten Liegen In Deinem Aufgabenbereich:Entwicklung von technischen Lösungen für fachliche Herausforderungen unserer KundenAufbau von ETL-Prozessen, Data Warehouses und DatenmodellenVisualisierung und Aufbereitung der Ergebnisse sowie Ableitung von HandlungsempfehlungenEntwicklung und Optimierung von Machine-Learning-ModellenDeployment in Cloud-Systemen und Begleitung von Praxis-TestsBei uns bist Du richtig, wenn Du wissbegierig bist und Lust hast, Dich als Data Scientist anspruchsvollen Problemen zu stellen und innovative Lösungen zu entwickeln.Dein ProfilWir Sind Kein Fan Von Starren Profilen. Um Dir Trotzdem Eine Idee Zu Geben, Hier Einige Skills, Die Deine Zukünftigen Kolleg*innen Häufig Mitbringen:Studium oder Promotion in einer quantitativen Fachrichtung, z.B. Informatik, Mathematik, Physik oder Data ScienceAnalytische Fähigkeiten, Denken in Daten und StrukturenErfahrung in Python oder anderen ProgrammiersprachenErfahrung mit Machine-Learning-Frameworks und Cloud-PlattformenDie Fähigkeit, komplexe Probleme zu verstehen und Lösungsansätze mit Daten und Algorithmen zu entwickelnUnternehmerische DenkweiseFließende DeutschkenntnisseWarum wir?SCHICKLER Steht An Vorderster Front Der Digitalisierung. Wir Beraten Medienunternehmen Auf Dem Weg In Die Zukunft. Dabei Kombinieren Wir Unser Know How In Strategie, Organisation Und Data Science. Unsere Projekte Drehen Sich Um Diese Themen:Strategien für digitales WachstumModerne und effiziente OrganisationenInnovative Data Science-AnwendungenUnsere Kunden sind Medienunternehmen in Deutschland, Österreich und der Schweiz. SCHICKLER zählt als führende Beratung der Branche.Unser Tech Stack:Hier findest Du einige der Technologien, mit denen Du nach Deinen ersten Projekten bei SCHICKLER in Berührung gekommen sein wirst:Programmiersprachen: Python, R, JavaScript, SQLETL / Data-Modeling: dbt, Google Dataflow, PandasDeployment: Docker, Google Kubernetes Engines, CI / CDCloud Plattformen: Google Cloud Platform, Amazon Web ServicesDatenbanken: BigQuery, Google FirestoreDatenvisualisierung: Tableau, PowerBI, Plotly, Matplotlib, Google Data StudioMachine Learning: SciKit, xgboost, NLTK / spaCy, Keras, PyTorch, ProphetÜber unsSCHICKLER Steht An Vorderster Front Der Digitalisierung. Wir Beraten Medienunternehmen Auf Dem Weg In Die Zukunft. Dabei Kombinieren Wir Unser Know How In Strategie, Organisation Und Data Science. Unsere Projekte Drehen Sich Um Diese Themen:Strategien für digitales WachstumModerne und effiziente OrganisationenInnovative Data Science-Anwendungen"
